lat	long	g/m^2		0.00003	0.00004	0.00006	0.00009	0.00012	0.00017	0.00024	0.00035	0.00049	0.00069	0.00098	0.00138	0.00195	0.00276	0.0039	0.00552	0.00781	0.01105	0.01563	0.0221	0.03125	0.04419	0.0625	0.08839	0.125	0.17678	0.25	0.35355	0.5	0.7071	1	1.41421	2	2.82843	4
-42.13175000	-70.68028333	0.3988		0	0	0	0	0	0	0	0	0	0.330806	0.696088	0.974658	1.347614	1.760739	2.188332	2.902473	4.284747	6.66417	9.785781	12.567395	13.665463	12.552239	10.029884	7.220457	4.687759	2.778829	1.874509	1.65454	1.337302	0.625625	0.07059	0	0	0	0
-42.91605000	-71.16676667	3.4895		0	0	0	0	0	0	0	0	0	0.19295	0.652247	0.976105	1.368022	1.808391	2.357699	3.275952	4.710682	6.632666	8.727123	10.582462	11.866658	12.299413	11.62255	9.579033	6.504505	3.580772	1.832627	1.038433	0.39171	0	0	0	0	0	0
-42.50563333	-71.47281667	1.4955		0	0	0	0	0	0	0	0	0	0.137696	0.433521	0.618379	0.834015	1.060375	1.33178	1.822728	2.658281	3.869904	5.371242	7.109876	9.085438	11.025805	12.126235	11.387923	8.930287	6.453855	5.374552	4.881451	3.531269	1.584893	0.319473	0.05102	0	0	0
-42.94858333	-71.21788333	3.988		0	0	0	0	0	0	0	0	0	0.124507	0.410225	0.599252	0.813197	1.024947	1.250937	1.620719	2.220577	3.125507	4.425794	6.304081	8.8992	11.860848	14.073789	14.098074	11.586164	7.931793	4.910961	2.913027	1.450534	0.355867	0	0	0	0	0
-42.40241667	-71.37028333	0.997		0	0	0	0	0	0	0	0	0	0.016267	0.197599	0.24977	0.286677	0.315016	0.388899	0.55688	0.746429	0.857783	1.086112	2.194563	5.048773	9.410296	13.355379	14.645622	13.220214	11.333613	10.349673	8.771153	5.369562	1.599721	0	0	0	0	0
-42.13708333	-70.84008333	0.5982		0	0	0	0	0	0	0	0	0	0.301149	0.653628	0.90786	1.212535	1.528526	1.907288	2.695548	4.268836	6.77788	9.710099	11.971905	12.623547	11.576109	9.579933	7.315805	5.103872	3.401097	2.723747	2.664965	2.166086	0.881391	0.028194	0	0	0	0
-42.84730000	-70.61183333	0.997		0	0	0	0	0	0	0	0	0	0.160502	0.496959	0.703847	0.951201	1.219521	1.523721	2.012343	2.818202	4.100674	5.951802	8.279303	10.685649	12.550089	13.377594	12.739374	10.317085	6.54272	2.945392	0.892878	0.38001	0.467232	0.481955	0.313299	0.088648	0	0
-43.64393333	-70.09688333	0.74775		0	0	0	0	0	0	0	0	0	0.171217	0.504015	0.705022	0.95923	1.238874	1.55227	2.06099	2.881863	4.04758	5.45693	7.070537	9.034216	11.352619	13.317802	13.396435	10.723344	6.595197	3.399105	1.985916	1.522091	1.12387	0.601893	0.227399	0.071585	0	0
-43.57261667	-70.36051667	0.4985		0	0	0	0	0	0	0	0	0	0.238177	0.446052	0.548522	0.673435	0.821271	0.939044	1.045788	1.359254	2.513011	5.243766	9.504514	13.870811	16.254708	15.564447	12.293912	8.000333	4.549079	2.912575	2.161523	1.0496	0.010176	0	0	0	0	0
-43.46700000	-70.84485000	0.997		0	0	0	0	0	0	0	0	0	0.302964	0.679882	0.982469	1.400625	1.938814	2.587503	3.464905	4.590037	5.967706	7.523207	9.164794	10.744697	11.92841	12.182143	10.786168	7.593856	3.872865	1.519596	0.95637	1.012556	0.68462	0.115814	0	0	0	0
-43.01443333	-71.20175000	12.961		0	0	0	0	0	0	0	0	0	0.202079	0.675706	1.04221	1.53239	2.107282	2.724449	3.488955	4.41731	5.564585	6.993404	8.754924	10.59595	11.765322	11.555951	9.938414	7.603785	5.28882	3.325924	1.742959	0.634041	0.045538	0	0	0	0	0
-42.99356667	-70.75728333	1.994		0	0	0	0	0	0	0	0	0	0.173384	0.566784	0.830408	1.144241	1.494405	1.942836	2.709103	3.886084	5.406662	7.030322	8.585729	10.087217	11.46236	12.262545	11.72193	9.540907	6.347671	3.324747	1.279895	0.20277	0	0	0	0	0	0
